Sound ID,Sound Rank,Loudness,Sharpness,Roughness,Prominence Ratio,Loudness [sones],Sharpness [acum],Roughness [asper],Prominence Ratio [PR],Q1,Q2,Q3,Q4,Loudness Norm,Sharpness Norm,Roughness Norm,Prom Ratio Norm,Q1 Norm,Q2 Norm,Q3 Norm,Q4 Norm,Q1 Ave,Q2 Ave,Q3 Ave,Q4 Ave,Q1 Norm Ave,Q2 Norm Ave,Q3 Norm Ave,Q4 Norm Ave
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.5,3,5,40,-0.902189675,0.806919153,0.80161667,0.303062029,-0.056198329,-0.496971952,0.338673933,0.012336296,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1,7,2,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.575169277,1.541638409,-1.348235019,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1,5.1,13,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.575169277,0.398822156,-0.954385428,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3,6,3,55,-0.902189675,0.806919153,0.80161667,0.303062029,-0.898011616,1.120324034,-0.864290544,0.549403921,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.1,2.6,4.2,44,-0.902189675,0.806919153,0.80161667,0.303062029,0.841735843,-0.712611417,-0.142511858,0.155554329,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3,5.1,5,71,-0.902189675,0.806919153,0.80161667,0.303062029,-0.898011616,0.635135238,0.338673933,1.122276054,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6,,6,,-0.902189675,0.806919153,0.80161667,0.303062029,0.785614957,-2.114267939,0.940156171,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.1,5.1,5.1,30,-0.902189675,0.806919153,0.80161667,0.303062029,0.280526985,0.635135238,0.398822156,-0.345708787,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.1,3.6,4,77,-0.902189675,0.806919153,0.80161667,0.303062029,-0.84189073,-0.173512755,-0.262808306,1.337103103,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1.6,6.4,13,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.251710079,1.180749066,-0.954385428,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.7,2.6,5.4,19,-0.902189675,0.806919153,0.80161667,0.303062029,0.6172523,-0.712611417,0.579266828,-0.739558378,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.8,2.2,4.1,31,-0.902189675,0.806919153,0.80161667,0.303062029,0.673373186,-0.928250882,-0.202660082,-0.309904278,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.5,3,4,41,-0.902189675,0.806919153,0.80161667,0.303062029,0.505010528,-0.496971952,-0.262808306,0.048140805,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.1,1.5,6,29,-0.902189675,0.806919153,0.80161667,0.303062029,0.280526985,-1.305619946,0.940156171,-0.381513295,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,2.5,3.5,3,40,-0.902189675,0.806919153,0.80161667,0.303062029,-1.178616045,-0.227422621,-0.864290544,0.012336296,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6,1.5,6,55,-0.902189675,0.806919153,0.80161667,0.303062029,0.785614957,-1.305619946,0.940156171,0.549403921,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.8,3.3,6.1,32,-0.902189675,0.806919153,0.80161667,0.303062029,0.673373186,-0.335242354,1.000304395,-0.27409977,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,1.7,7,1.6,77,-0.902189675,0.806919153,0.80161667,0.303062029,-1.627583131,1.659422696,-1.706365678,1.337103103,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6,2.5,4.5,45,-0.902189675,0.806919153,0.80161667,0.303062029,0.785614957,-0.766521283,0.037932813,0.191358838,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.9,3.5,3.7,37,-0.902189675,0.806919153,0.80161667,0.303062029,0.168285214,-0.227422621,-0.443252977,-0.095077229,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.5,2.3,5.6,40,-0.902189675,0.806919153,0.80161667,0.303062029,0.505010528,-0.874341016,0.699563276,0.012336296,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,,6,1.4,88,-0.902189675,0.806919153,0.80161667,0.303062029,-2.581638189,1.120324034,-1.826662125,1.730952695,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.1,2.2,6.2,14,-0.902189675,0.806919153,0.80161667,0.303062029,-0.84189073,-0.928250882,1.060452619,-0.91858092,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.1,5.9,5.8,6,-0.902189675,0.806919153,0.80161667,0.303062029,0.841735843,1.066414168,0.819859723,-1.205016986,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.2,3.4,6.3,8,-0.902189675,0.806919153,0.80161667,0.303062029,0.897856729,-0.281332488,1.120600842,-1.133407969,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.5,1.8,5.6,13,-0.902189675,0.806919153,0.80161667,0.303062029,0.505010528,-1.143890347,0.699563276,-0.954385428,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.8,1.5,6.6,5,-0.902189675,0.806919153,0.80161667,0.303062029,1.234582043,-1.305619946,1.301045514,-1.240821494,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6,2,6,,-0.902189675,0.806919153,0.80161667,0.303062029,0.785614957,-1.036070614,0.940156171,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1,7,0,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.575169277,1.541638409,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.8,2.2,5.8,32,-0.902189675,0.806919153,0.80161667,0.303062029,0.673373186,-0.928250882,0.819859723,-0.27409977,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,2.6,4,2.4,68,-0.902189675,0.806919153,0.80161667,0.303062029,-1.122495159,0.04212671,-1.225179887,1.014862529,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5,2.4,4.4,38,-0.902189675,0.806919153,0.80161667,0.303062029,0.224406099,-0.82043115,-0.02221541,-0.05927272,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.5,1,6.6,4,-0.902189675,0.806919153,0.80161667,0.303062029,1.066219386,-1.575169277,1.301045514,-1.276626003,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.2,4.5,6,33,-0.902189675,0.806919153,0.80161667,0.303062029,-0.785769845,0.311676041,0.940156171,-0.238295262,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,4.1,7,9,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,0.096036576,1.541638409,-1.097603461,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.5,1.4,6,15,-0.902189675,0.806919153,0.80161667,0.303062029,1.066219386,-1.359529812,0.940156171,-0.882776411,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.2,2.3,5.8,30,-0.902189675,0.806919153,0.80161667,0.303062029,0.336647871,-0.874341016,0.819859723,-0.345708787,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.8,3.9,3.9,15,-0.902189675,0.806919153,0.80161667,0.303062029,0.112164328,-0.011783156,-0.32295653,-0.882776411,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.6,4.8,5.5,31,-0.902189675,0.806919153,0.80161667,0.303062029,0.561131414,0.473405639,0.639415052,-0.309904278,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.1,2.4,5.7,4,-0.902189675,0.806919153,0.80161667,0.303062029,0.280526985,-0.82043115,0.759711499,-1.276626003,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.5,1.5,5.8,2,-0.902189675,0.806919153,0.80161667,0.303062029,1.066219386,-1.305619946,0.819859723,-1.348235019,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.8,3.7,4.3,15,-0.902189675,0.806919153,0.80161667,0.303062029,0.112164328,-0.119602889,-0.082363634,-0.882776411,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.9,2.6,4.8,7,-0.902189675,0.806919153,0.80161667,0.303062029,0.168285214,-0.712611417,0.218377485,-1.169212478,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,1.9,6.1,2,10,-0.902189675,0.806919153,0.80161667,0.303062029,-1.51534136,1.1742339,-1.465772782,-1.061798953,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,3,5.1,10,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-0.496971952,0.398822156,-1.061798953,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,2.7,5.7,3.3,68,-0.902189675,0.806919153,0.80161667,0.303062029,-1.066374273,0.958594435,-0.683845873,1.014862529,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.4,2.5,5.7,,-0.902189675,0.806919153,0.80161667,0.303062029,1.0100985,-0.766521283,0.759711499,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.9,1.8,6.4,11,-0.902189675,0.806919153,0.80161667,0.303062029,1.290702929,-1.143890347,1.180749066,-1.025994445,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5,2,6,40,-0.902189675,0.806919153,0.80161667,0.303062029,0.224406099,-1.036070614,0.940156171,0.012336296,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.1,1.9,6.8,25,-0.902189675,0.806919153,0.80161667,0.303062029,0.841735843,-1.089980481,1.421341961,-0.524731328,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.7,2.3,5.9,7,-0.902189675,0.806919153,0.80161667,0.303062029,0.6172523,-0.874341016,0.880007947,-1.169212478,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,2,5.5,21,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.036070614,0.639415052,-0.667949362,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,2,6,1.4,83,-0.902189675,0.806919153,0.80161667,0.303062029,-1.459220474,1.120324034,-1.826662125,1.551930153,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.3,2.1,6.3,0,-0.902189675,0.806919153,0.80161667,0.303062029,0.953977614,-0.982160748,1.120600842,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1.1,7,1,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.52125941,1.541638409,-1.384039528,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.8,3.2,5.1,35,-0.902189675,0.806919153,0.80161667,0.303062029,0.673373186,-0.38915222,0.398822156,-0.166686245,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6,1.9,2.8,10,-0.902189675,0.806919153,0.80161667,0.303062029,0.785614957,-1.089980481,-0.984586992,-1.061798953,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.1,3.5,4.2,48,-0.902189675,0.806919153,0.80161667,0.303062029,0.280526985,-0.227422621,-0.142511858,0.298772363,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.7,2.5,5.7,27,-0.902189675,0.806919153,0.80161667,0.303062029,0.6172523,-0.766521283,0.759711499,-0.453122312,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.2,5.1,5.5,62,-0.902189675,0.806919153,0.80161667,0.303062029,-0.785769845,0.635135238,0.639415052,0.800035479,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5,3,3,40,-0.902189675,0.806919153,0.80161667,0.303062029,0.224406099,-0.496971952,-0.864290544,0.012336296,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.1,4.9,3.1,58,-0.902189675,0.806919153,0.80161667,0.303062029,-0.84189073,0.527315506,-0.80414232,0.656817446,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4,4.4,3,29,-0.902189675,0.806919153,0.80161667,0.303062029,-0.336802758,0.257766175,-0.864290544,-0.381513295,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1,7,0,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.575169277,1.541638409,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1,7,2,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.575169277,1.541638409,-1.348235019,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.4,6.1,3.8,27,-0.902189675,0.806919153,0.80161667,0.303062029,0.448889642,1.1742339,-0.383104753,-0.453122312,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.6,3.4,4.8,9,-0.902189675,0.806919153,0.80161667,0.303062029,-7.74437E-05,-0.281332488,0.218377485,-1.097603461,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.1,2.8,5.3,30,-0.902189675,0.806919153,0.80161667,0.303062029,0.280526985,-0.604791685,0.519118604,-0.345708787,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1.9,5.1,0,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.089980481,0.398822156,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.1,1.9,5.1,19,-0.902189675,0.806919153,0.80161667,0.303062029,0.280526985,-1.089980481,0.398822156,-0.739558378,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5,3,5,35,-0.902189675,0.806919153,0.80161667,0.303062029,0.224406099,-0.496971952,0.338673933,-0.166686245,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6,,,,-0.902189675,0.806919153,0.80161667,0.303062029,0.785614957,-2.114267939,-2.668737259,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.3,3.1,6.1,9,-0.902189675,0.806919153,0.80161667,0.303062029,-0.168440101,-0.443062086,1.000304395,-1.097603461,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.9,2.3,5.9,12,-0.902189675,0.806919153,0.80161667,0.303062029,0.729494071,-0.874341016,0.880007947,-0.990189936,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.1,1.9,5.9,16,-0.902189675,0.806919153,0.80161667,0.303062029,0.841735843,-1.089980481,0.880007947,-0.846971903,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4,4,5,38,-0.902189675,0.806919153,0.80161667,0.303062029,-0.336802758,0.04212671,0.338673933,-0.05927272,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.8,3.8,4,27,-0.902189675,0.806919153,0.80161667,0.303062029,-0.44904453,-0.065693023,-0.262808306,-0.453122312,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1.7,6.4,5,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.197800213,1.180749066,-1.240821494,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.8,1.2,6.9,2,-0.902189675,0.806919153,0.80161667,0.303062029,1.234582043,-1.467349544,1.481490185,-1.348235019,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,1.5,7,8,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-1.305619946,1.541638409,-1.133407969,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.3,3.8,4.7,31,-0.902189675,0.806919153,0.80161667,0.303062029,0.953977614,-0.065693023,0.158229261,-0.309904278,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.2,3.1,5.2,64,-0.902189675,0.806919153,0.80161667,0.303062029,-0.224560987,-0.443062086,0.45897038,0.871644495,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5,2,4,5,-0.902189675,0.806919153,0.80161667,0.303062029,0.224406099,-1.036070614,-0.262808306,-1.240821494,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,2,5,2.8,63,-0.902189675,0.806919153,0.80161667,0.303062029,-1.459220474,0.581225372,-0.984586992,0.835839987,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,,6,1,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-2.114267939,0.940156171,-1.384039528,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6,2,7,10,-0.902189675,0.806919153,0.80161667,0.303062029,0.785614957,-1.036070614,1.541638409,-1.061798953,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,,7,,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-2.114267939,1.541638409,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.8,1.4,6.4,7,-0.902189675,0.806919153,0.80161667,0.303062029,0.673373186,-1.359529812,1.180749066,-1.169212478,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,5.7,2.3,5.6,16,-0.902189675,0.806919153,0.80161667,0.303062029,0.6172523,-0.874341016,0.699563276,-0.846971903,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.6,3,5,24,-0.902189675,0.806919153,0.80161667,0.303062029,-7.74437E-05,-0.496971952,0.338673933,-0.560535837,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,4.2,4.6,4.2,54,-0.902189675,0.806919153,0.80161667,0.303062029,-0.224560987,0.365585907,-0.142511858,0.513599412,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.9,2.1,6.2,11,-0.902189675,0.806919153,0.80161667,0.303062029,1.290702929,-0.982160748,1.060452619,-1.025994445,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.7,4.1,4.2,65,-0.902189675,0.806919153,0.80161667,0.303062029,-0.505165416,0.096036576,-0.142511858,0.907449004,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.3,2.6,6.7,21,-0.902189675,0.806919153,0.80161667,0.303062029,0.953977614,-0.712611417,1.361193738,-0.667949362,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,7,,7,,-0.902189675,0.806919153,0.80161667,0.303062029,1.346823815,-2.114267939,1.541638409,-1.419844036,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,3.9,4.5,3.3,50,-0.902189675,0.806919153,0.80161667,0.303062029,-0.392923644,0.311676041,-0.683845873,0.370381379,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
W,12.W,-1,1,1,1,24.19,1.51,0.2,6.04,6.9,4.1,4.1,51,-0.902189675,0.806919153,0.80161667,0.303062029,1.290702929,0.096036576,-0.202660082,0.406185888,5.382222222,2.9624,5.117777778,27.304,0.416702664,-0.646413273,0.386880965,-0.521308839
