Sound ID,Sound Rank,Loudness,Sharpness,Roughness,Prominence Ratio,Loudness [sones],Sharpness [acum],Roughness [asper],Prominence Ratio [PR],Q1,Q2,Q3,Q4,Loudness Norm,Sharpness Norm,Roughness Norm,Prom Ratio Norm,Q1 Norm,Q2 Norm,Q3 Norm,Q4 Norm
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,2.9,6.2,2.6,60,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.954132502,1.228143766,-1.104883439,0.728426462
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,5,3,4,60,-0.715319079,1.439796921,-1.336027783,1.229189473,0.224406099,-0.496971952,-0.262808306,0.728426462
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,4,4.5,51,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.04212671,0.037932813,0.406185888
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,1.5,6.5,1.5,75,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.739824903,1.389873365,-1.766513902,1.265494087
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,2.4,7,4,42,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.234736931,1.659422696,-0.262808306,0.083945313
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4.1,4.4,4.4,39,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.280681873,0.257766175,-0.02221541,-0.023468212
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,4,4,38,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.04212671,-0.262808306,-0.05927272
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,4,4,70,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.04212671,-0.262808306,1.086471545
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,3,4.1,3.2,61,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.898011616,0.096036576,-0.743994096,0.764230971
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,2.4,5.7,2.4,61,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.234736931,0.958594435,-1.225179887,0.764230971
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,5.6,3,3.9,9,-0.715319079,1.439796921,-1.336027783,1.229189473,0.561131414,-0.496971952,-0.32295653,-1.097603461
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,7,,6.9,,-0.715319079,1.439796921,-1.336027783,1.229189473,1.346823815,-2.114267939,1.481490185,-1.419844036
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4.4,4.7,4.4,35,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.112319215,0.419495773,-0.02221541,-0.166686245
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,1.6,6.1,2.6,87,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.683704017,1.1742339,-1.104883439,1.695148186
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,5,4,42,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.581225372,-0.262808306,0.083945313
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,2.5,5.5,2.3,77,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.178616045,0.850774703,-1.285328111,1.337103103
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4.3,5.4,3.6,43,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.168440101,0.796864837,-0.503401201,0.119749821
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,4,4,45,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.04212671,-0.262808306,0.191358838
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,7,4.1,5.2,17,-0.715319079,1.439796921,-1.336027783,1.229189473,1.346823815,0.096036576,0.45897038,-0.811167395
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,3,7,3,50,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.898011616,1.659422696,-0.864290544,0.370381379
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,7,1.1,6.9,1,-0.715319079,1.439796921,-1.336027783,1.229189473,1.346823815,-1.52125941,1.481490185,-1.384039528
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,,,,,-0.715319079,1.439796921,-1.336027783,1.229189473,-2.581638189,-2.114267939,-2.668737259,-1.419844036
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,3.1,3.6,4.5,49,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.84189073,-0.173512755,0.037932813,0.334576871
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,6.2,1,6,5,-0.715319079,1.439796921,-1.336027783,1.229189473,0.897856729,-1.575169277,0.940156171,-1.240821494
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,,,,,-0.715319079,1.439796921,-1.336027783,1.229189473,-2.581638189,-2.114267939,-2.668737259,-1.419844036
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,4.2,4.7,65,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.149946442,0.158229261,0.907449004
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,3.8,4.8,3.5,35,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.44904453,0.473405639,-0.563549425,-0.166686245
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,4.9,3,50,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.527315506,-0.864290544,0.370381379
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,5.3,1.9,4.2,27,-0.715319079,1.439796921,-1.336027783,1.229189473,0.392768757,-1.089980481,-0.142511858,-0.453122312
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,3.8,3.7,3.8,44,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.44904453,-0.119602889,-0.383104753,0.155554329
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,1.6,6.1,5.8,77,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.683704017,1.1742339,0.819859723,1.337103103
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,5.1,6.1,2.9,13,-0.715319079,1.439796921,-1.336027783,1.229189473,0.280526985,1.1742339,-0.924438768,-0.954385428
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,1.3,6.4,1.5,92,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.852066674,1.335963499,-1.766513902,1.874170728
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,3,4.3,4.5,55,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.898011616,0.203856308,0.037932813,0.549403921
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,1.8,6.1,2.4,76,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.571462245,1.1742339,-1.225179887,1.301298595
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,2.5,4.4,4,10,-0.715319079,1.439796921,-1.336027783,1.229189473,-1.178616045,0.257766175,-0.262808306,-1.061798953
N,5.N,-1,1,-1,1,24.84,1.61,0.08,8.5,4,4,4,75,-0.715319079,1.439796921,-1.336027783,1.229189473,-0.336802758,0.04212671,-0.262808306,1.265494087
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6,1.5,6,10,0.929142165,0.553768046,1.157890746,0.438592875,0.785614957,-1.305619946,0.940156171,-1.061798953
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,2.5,4.5,35,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,-0.766521283,0.037932813,-0.166686245
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,4.6,4.6,3.8,45,0.929142165,0.553768046,1.157890746,0.438592875,-7.74437E-05,0.365585907,-0.383104753,0.191358838
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.6,6.7,5.2,20,0.929142165,0.553768046,1.157890746,0.438592875,1.122340272,1.497693097,0.45897038,-0.70375387
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1.5,6.5,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.305619946,1.24089729,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,4.5,2,5,30,0.929142165,0.553768046,1.157890746,0.438592875,-0.056198329,-1.036070614,0.338673933,-0.345708787
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1,7,0,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.575169277,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5,1.1,6.6,19,0.929142165,0.553768046,1.157890746,0.438592875,0.224406099,-1.52125941,1.301045514,-0.739558378
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.5,2,5,30,0.929142165,0.553768046,1.157890746,0.438592875,0.505010528,-1.036070614,0.338673933,-0.345708787
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6,2.5,6,30,0.929142165,0.553768046,1.157890746,0.438592875,0.785614957,-0.766521283,0.940156171,-0.345708787
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,3.4,4,4,50,0.929142165,0.553768046,1.157890746,0.438592875,-0.673528073,0.04212671,-0.262808306,0.370381379
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,,7,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5,5.1,5.1,29,0.929142165,0.553768046,1.157890746,0.438592875,0.224406099,0.635135238,0.398822156,-0.381513295
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5,4,4.7,38,0.929142165,0.553768046,1.157890746,0.438592875,0.224406099,0.04212671,0.158229261,-0.05927272
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,,7,0,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,,7,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,3,4.1,5,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,-0.496971952,-0.202660082,-1.240821494
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.3,1.3,4.6,38,0.929142165,0.553768046,1.157890746,0.438592875,0.953977614,-1.413439678,0.098081037,-0.05927272
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,5.3,6.2,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,0.74295497,1.060452619,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,5,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.240821494
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1.5,6,55,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.305619946,0.940156171,0.549403921
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.2,4.5,5,50,0.929142165,0.553768046,1.157890746,0.438592875,0.336647871,0.311676041,0.338673933,0.370381379
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,4,7,5.1,64,0.929142165,0.553768046,1.157890746,0.438592875,-0.336802758,1.659422696,0.398822156,0.871644495
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.8,3.6,5,50,0.929142165,0.553768046,1.157890746,0.438592875,0.673373186,-0.173512755,0.338673933,0.370381379
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.7,1.8,5.6,28,0.929142165,0.553768046,1.157890746,0.438592875,0.6172523,-1.143890347,0.699563276,-0.417317803
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5,5,3,61,0.929142165,0.553768046,1.157890746,0.438592875,0.224406099,0.581225372,-0.864290544,0.764230971
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,4.1,4.1,4,51,0.929142165,0.553768046,1.157890746,0.438592875,-0.280681873,0.096036576,-0.262808306,0.406185888
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.9,,6.1,7,0.929142165,0.553768046,1.157890746,0.438592875,1.290702929,-2.114267939,1.000304395,-1.169212478
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,2,6.2,10,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.036070614,1.060452619,-1.061798953
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.4,3.2,6.7,6,0.929142165,0.553768046,1.157890746,0.438592875,1.0100985,-0.38915222,1.361193738,-1.205016986
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.9,2.1,5.6,13,0.929142165,0.553768046,1.157890746,0.438592875,0.729494071,-0.982160748,0.699563276,-0.954385428
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.8,1.3,6.3,,0.929142165,0.553768046,1.157890746,0.438592875,1.234582043,-1.413439678,1.120600842,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,2.1,5.8,14,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,-0.982160748,0.819859723,-0.91858092
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,,7,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1,7,0,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.575169277,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.4,1.6,6,14,0.929142165,0.553768046,1.157890746,0.438592875,1.0100985,-1.251710079,0.940156171,-0.91858092
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.7,4,5.4,32,0.929142165,0.553768046,1.157890746,0.438592875,0.6172523,0.04212671,0.579266828,-0.27409977
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.8,6.4,6.2,19,0.929142165,0.553768046,1.157890746,0.438592875,0.673373186,1.335963499,1.060452619,-0.739558378
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,5.1,5.4,62,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,0.635135238,0.579266828,0.800035479
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.2,1.6,6.2,5,0.929142165,0.553768046,1.157890746,0.438592875,0.897856729,-1.251710079,1.060452619,-1.240821494
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,4.1,5,5.5,94,0.929142165,0.553768046,1.157890746,0.438592875,-0.280681873,0.581225372,0.639415052,1.945779745
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.9,2.4,7,0,0.929142165,0.553768046,1.157890746,0.438592875,1.290702929,-0.82043115,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.5,1.1,2.9,50,0.929142165,0.553768046,1.157890746,0.438592875,1.066219386,-1.52125941,-0.924438768,0.370381379
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.4,2.3,4.1,34,0.929142165,0.553768046,1.157890746,0.438592875,0.448889642,-0.874341016,-0.202660082,-0.202490754
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.6,4.6,3.9,11,0.929142165,0.553768046,1.157890746,0.438592875,0.561131414,0.365585907,-0.32295653,-1.025994445
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.5,3.9,6.6,5,0.929142165,0.553768046,1.157890746,0.438592875,1.066219386,-0.011783156,1.301045514,-1.240821494
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.6,1,6.5,3,0.929142165,0.553768046,1.157890746,0.438592875,1.122340272,-1.575169277,1.24089729,-1.312430511
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.9,1.2,6.7,,0.929142165,0.553768046,1.157890746,0.438592875,1.290702929,-1.467349544,1.361193738,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.4,3.1,5.2,21,0.929142165,0.553768046,1.157890746,0.438592875,0.448889642,-0.443062086,0.45897038,-0.667949362
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.6,1.2,6.4,3,0.929142165,0.553768046,1.157890746,0.438592875,1.122340272,-1.467349544,1.180749066,-1.312430511
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.3,3.2,5,,0.929142165,0.553768046,1.157890746,0.438592875,0.392768757,-0.38915222,0.338673933,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1.8,6.2,9,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.143890347,1.060452619,-1.097603461
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,2,6.1,31,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,-1.036070614,1.000304395,-0.309904278
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,,7,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.9,1.1,7,12,0.929142165,0.553768046,1.157890746,0.438592875,1.290702929,-1.52125941,1.541638409,-0.990189936
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1,7,0,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.575169277,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,1.9,4,27,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,-1.089980481,-0.262808306,-0.453122312
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.8,1.2,6.8,1,0.929142165,0.553768046,1.157890746,0.438592875,1.234582043,-1.467349544,1.421341961,-1.384039528
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1.9,7,6,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.089980481,1.541638409,-1.205016986
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,4,3,5,40,0.929142165,0.553768046,1.157890746,0.438592875,-0.336802758,-0.496971952,0.338673933,0.012336296
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.7,1.5,6.4,,0.929142165,0.553768046,1.157890746,0.438592875,0.6172523,-1.305619946,1.180749066,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.4,2.3,6.2,14,0.929142165,0.553768046,1.157890746,0.438592875,1.0100985,-0.874341016,1.060452619,-0.91858092
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6,2.6,5.2,27,0.929142165,0.553768046,1.157890746,0.438592875,0.785614957,-0.712611417,0.45897038,-0.453122312
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5,3,4,1,0.929142165,0.553768046,1.157890746,0.438592875,0.224406099,-0.496971952,-0.262808306,-1.384039528
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.9,1.5,6.1,6,0.929142165,0.553768046,1.157890746,0.438592875,1.290702929,-1.305619946,1.000304395,-1.205016986
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.2,2.2,6,18,0.929142165,0.553768046,1.157890746,0.438592875,0.897856729,-0.928250882,0.940156171,-0.775362886
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,3.7,4.5,4.2,56,0.929142165,0.553768046,1.157890746,0.438592875,-0.505165416,0.311676041,-0.142511858,0.585208429
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.1,1.9,6.1,9,0.929142165,0.553768046,1.157890746,0.438592875,0.280526985,-1.089980481,1.000304395,-1.097603461
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,3.1,6.2,1.4,91,0.929142165,0.553768046,1.157890746,0.438592875,-0.84189073,1.228143766,-1.826662125,1.83836622
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1.1,6.8,2,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.52125941,1.421341961,-1.348235019
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1,7,0,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.575169277,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1.1,7,1,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.52125941,1.541638409,-1.384039528
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.2,6,2.8,25,0.929142165,0.553768046,1.157890746,0.438592875,0.897856729,1.120324034,-0.984586992,-0.524731328
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.6,1.7,5.8,2,0.929142165,0.553768046,1.157890746,0.438592875,1.122340272,-1.197800213,0.819859723,-1.348235019
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6,2,6.1,10,0.929142165,0.553768046,1.157890746,0.438592875,0.785614957,-1.036070614,1.000304395,-1.061798953
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1,7,1,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.575169277,1.541638409,-1.384039528
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.2,2,5.1,8,0.929142165,0.553768046,1.157890746,0.438592875,0.897856729,-1.036070614,0.398822156,-1.133407969
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,3,5,40,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,-0.496971952,0.338673933,0.012336296
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,7,7,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,1.659422696,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.9,1.2,6.7,4,0.929142165,0.553768046,1.157890746,0.438592875,1.290702929,-1.467349544,1.361193738,-1.276626003
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.8,2.3,5.8,15,0.929142165,0.553768046,1.157890746,0.438592875,0.673373186,-0.874341016,0.819859723,-0.882776411
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.6,1.6,6.1,10,0.929142165,0.553768046,1.157890746,0.438592875,1.122340272,-1.251710079,1.000304395,-1.061798953
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.1,2.9,5.1,,0.929142165,0.553768046,1.157890746,0.438592875,0.841735843,-0.550881819,0.398822156,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,3.3,3.4,3.4,36,0.929142165,0.553768046,1.157890746,0.438592875,-0.729648959,-0.281332488,-0.623697649,-0.130881737
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.5,1.1,6.8,8,0.929142165,0.553768046,1.157890746,0.438592875,1.066219386,-1.52125941,1.421341961,-1.133407969
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.7,1.2,6.6,7,0.929142165,0.553768046,1.157890746,0.438592875,1.178461158,-1.467349544,1.301045514,-1.169212478
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1.5,7,13,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.305619946,1.541638409,-0.954385428
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.2,5.1,5.2,49,0.929142165,0.553768046,1.157890746,0.438592875,0.897856729,0.635135238,0.45897038,0.334576871
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,3.8,4.4,4.5,65,0.929142165,0.553768046,1.157890746,0.438592875,-0.44904453,0.257766175,0.037932813,0.907449004
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.7,2.6,5.6,17,0.929142165,0.553768046,1.157890746,0.438592875,0.6172523,-0.712611417,0.699563276,-0.811167395
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,3.3,4.7,2.7,51,0.929142165,0.553768046,1.157890746,0.438592875,-0.729648959,0.419495773,-1.044735216,0.406185888
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,4,5,4,23,0.929142165,0.553768046,1.157890746,0.438592875,-0.336802758,0.581225372,-0.262808306,-0.596340345
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.5,2,6.1,10,0.929142165,0.553768046,1.157890746,0.438592875,1.066219386,-1.036070614,1.000304395,-1.061798953
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,,7,,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-2.114267939,1.541638409,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.6,1.6,6.5,14,0.929142165,0.553768046,1.157890746,0.438592875,1.122340272,-1.251710079,1.24089729,-0.91858092
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,7,1,6.9,2,0.929142165,0.553768046,1.157890746,0.438592875,1.346823815,-1.575169277,1.481490185,-1.348235019
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,5.5,2,5,10,0.929142165,0.553768046,1.157890746,0.438592875,0.505010528,-1.036070614,0.338673933,-1.061798953
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,,,,,0.929142165,0.553768046,1.157890746,0.438592875,-2.581638189,-2.114267939,-2.668737259,-1.419844036
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.6,1.7,6.7,18,0.929142165,0.553768046,1.157890746,0.438592875,1.122340272,-1.197800213,1.361193738,-0.775362886
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.4,1.9,6.3,11,0.929142165,0.553768046,1.157890746,0.438592875,1.0100985,-1.089980481,1.120600842,-1.025994445
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,3.3,3.7,4,67,0.929142165,0.553768046,1.157890746,0.438592875,-0.729648959,-0.119602889,-0.262808306,0.97905802
Y,16.Y,1,1,1,1,30.56,1.47,0.22,6.4,6.4,2.1,6.2,21,0.929142165,0.553768046,1.157890746,0.438592875,1.0100985,-0.982160748,1.060452619,-0.667949362
